timestamp,open,high,low,close,volume
2020-11-25,55.7300,56.3100,55.1500,56.1800,2121113
2020-11-24,55.8000,56.1800,55.3240,55.8000,2996685
2020-11-23,54.6300,55.3200,54.0640,54.9700,4098778
2020-11-20,53.6500,54.9200,53.2900,54.5100,2572144
2020-11-19,54.4600,54.6225,53.2700,53.6900,3115851
2020-11-18,56.9400,56.9600,55.0000,55.0100,1663528
2020-11-17,57.1300,57.4900,56.5100,56.5700,1469585
2020-11-16,57.9500,58.0200,56.6500,57.6300,1640467
2020-11-13,55.5400,57.2300,55.5400,57.1100,1826399
2020-11-12,56.8800,56.8800,55.0300,55.7200,2614749
2020-11-11,58.5800,58.6800,56.7000,57.3000,2789475
2020-11-10,57.9700,59.8200,57.5700,58.5900,5778291
2020-11-09,56.8500,62.5300,56.8000,57.9900,3588032
2020-11-06,55.3000,56.0500,54.2400,55.0400,1329174
2020-11-05,56.6200,57.8500,54.6400,55.1900,2621109
2020-11-04,56.8400,57.8500,55.4800,55.7700,1566943
2020-11-03,56.9600,57.3700,56.4500,56.9800,1109886
2020-11-02,56.0100,56.3600,55.1700,56.3100,1339512
2020-10-30,55.0800,55.3100,54.4100,55.2000,1453627
2020-10-29,55.0400,56.0000,54.1600,55.3300,1384507
2020-10-28,55.6800,56.2800,55.1200,55.3700,2228338
2020-10-27,55.7400,57.2000,55.3510,56.3900,2051062
2020-10-26,55.8900,56.1700,55.4100,55.6900,1432824
2020-10-23,56.8800,57.1300,55.8500,56.3700,718462
2020-10-22,55.7500,56.7100,55.3900,56.5800,1779199
2020-10-21,55.2600,56.3600,55.2300,55.8900,2603681
2020-10-20,54.9200,55.6400,54.7200,55.5200,1718326
2020-10-19,54.7100,55.0600,54.4400,54.6000,1716748
2020-10-16,54.3600,55.1100,53.9500,54.9200,1698136
2020-10-15,53.5700,54.8100,53.0200,54.4200,1908022
2020-10-14,53.0000,53.9200,52.8500,53.4500,1607674
2020-10-13,52.9600,53.0500,52.0850,52.9200,1236372
2020-10-12,53.0400,53.7500,52.6400,53.4400,1185499
2020-10-09,53.4200,53.5400,52.3800,52.9300,1121215
2020-10-08,52.6100,53.3800,52.6100,53.3600,749423
2020-10-07,52.7600,53.1000,52.0900,52.4500,1614861
2020-10-06,52.4900,53.8050,52.2800,52.4100,1712102
2020-10-05,51.9100,52.6305,51.5200,52.5300,1745056
2020-10-02,50.5300,52.4500,50.1900,51.9800,1636761
2020-10-01,50.8700,51.4300,50.3000,50.8200,1711967
2020-09-30,50.6100,50.9800,49.7900,50.8200,2288365
2020-09-29,50.5200,51.0100,49.9900,50.1500,3308740
2020-09-28,50.4300,50.5500,49.7300,50.3400,1357193
2020-09-25,48.9200,50.3100,48.7800,50.2900,1255328
2020-09-24,49.1000,49.7900,48.6100,49.1800,1164694
2020-09-23,50.3400,50.5500,49.1000,49.1200,2349811
2020-09-22,50.2600,50.6500,49.9200,50.4700,1073817
2020-09-21,50.3800,51.0198,49.4600,50.0100,1749713
2020-09-18,51.9200,52.0650,50.7300,50.9400,2589679
2020-09-17,52.5800,52.5800,51.6300,52.2000,1088054
2020-09-16,52.3200,53.2200,52.1500,52.6300,907175
2020-09-15,53.0600,53.7900,52.2700,52.3700,782554
2020-09-14,52.1700,53.0200,52.1000,52.7900,1198715
2020-09-11,51.9900,52.3950,51.5800,51.9400,1104662
2020-09-10,52.4200,52.8050,51.7350,52.0600,1193041
2020-09-09,52.3900,53.4900,52.2100,52.7000,1423844
2020-09-08,51.7600,52.2900,50.8000,52.1100,1424042
2020-09-04,52.5000,52.7050,51.1600,51.8700,1890939
2020-09-03,53.4200,53.6600,51.9300,52.4400,2831080
2020-09-02,52.5100,53.5900,52.3200,53.2700,2044431
2020-09-01,53.0100,53.1600,52.0900,52.6600,1589712
2020-08-31,52.9400,53.2700,52.6400,53.2200,1743831
2020-08-28,52.6500,53.1000,51.8200,52.9800,2246465
